FSA,Language,Count,Year
M2P,"Chinese, n.o.s.",210,2011
M2P,Creoles,10,2011
M2P,Croatian,0,2011
M2P,Czech,0,2011
M2P,Danish,0,2011
M2P,Dutch,0,2011
M2P,Estonian,5,2011
M2P,Finnish,0,2011
M2P,Flemish,0,2011
M2P,Fukien,0,2011
M2P,German,10,2011
M2P,Greek,10,2011
M2P,Gujarati,5,2011
M2P,Hakka,0,2011
M2P,Hebrew,5,2011
M2P,Hindi,10,2011
M2P,Hungarian,15,2011
M2P,Ilocano,0,2011
M2P,"Indo-Iranian languages, n.i.e.",0,2011
M2P,Italian,15,2011
M2P,Japanese,20,2011
M2P,Khmer (Cambodian),0,2011
M2P,Korean,185,2011
M2P,Kurdish,0,2011
M2P,Lao,0,2011
M2P,Latvian,0,2011
M2P,Lingala,0,2011
M2P,Lithuanian,0,2011
M2P,Macedonian,0,2011
M2P,Malay,0,2011
M2P,Malayalam,0,2011
M2P,Maltese,0,2011
M2P,Mandarin,165,2011
M2P,Marathi,0,2011
M2P,Nepali,0,2011
M2P,"Niger-Congo languages, n.i.e.",0,2011
M2P,Norwegian,0,2011
M2P,Oromo,0,2011
M2P,Panjabi (Punjabi),0,2011
M2P,Pashto,0,2011
M2P,Persian (Farsi),220,2011
M2P,Polish,5,2011
M2P,Portuguese,15,2011
M2P,Romanian,35,2011
M2P,Rundi (Kirundi),5,2011
M2P,Russian,100,2011
M2P,Rwanda (Kinyarwanda),0,2011
M2P,"Semitic languages, n.i.e.",0,2011
M2P,Serbian,10,2011
M2P,Serbo-Croatian,0,2011
M2P,Shanghainese,5,2011
M2P,"Sign languages, n.i.e.",5,2011
M2P,Sindhi,0,2011
M2P,Sinhala (Sinhalese),0,2011
M2P,"Sino-Tibetan languages, n.i.e.",0,2011
M2P,"Slavic languages, n.i.e.",0,2011
M2P,Slovak,5,2011
M2P,Slovenian,5,2011
M2P,Somali,0,2011
M2P,Spanish,105,2011
M2P,Swahili,0,2011
M2P,Swedish,0,2011
M2P,"Tagalog (Pilipino, Filipino)",10,2011
M2P,Taiwanese,10,2011
M2P,Tamil,0,2011
M2P,Telugu,0,2011
M2P,Thai,0,2011
M2P,Tibetan languages,0,2011
M2P,Tigrigna,0,2011
M2P,Turkish,35,2011
M2P,Ukrainian,5,2011
M2P,Urdu,15,2011
M2P,Vietnamese,5,2011
M2P,Yiddish,0,2011
M2R,English,17655,2011
M2R,French,135,2011
M2R,Atikamekw,0,2011
M2R,"Cree, n.o.s.",0,2011
M2R,Dene,0,2011
M2R,Innu/Montagnais,0,2011
M2R,Inuktitut,0,2011
M2R,Mi'kmaq,0,2011
M2R,Ojibway,0,2011
M2R,Oji-Cree,0,2011
M2R,Stoney,0,2011
M2R,"African languages, n.i.e.",0,2011
M2R,Afrikaans,0,2011
M2R,Akan (Twi),5,2011
M2R,Albanian,85,2011
M2R,Amharic,5,2011
M2R,Arabic,130,2011
M2R,Armenian,85,2011
M2R,"Bantu languages, n.i.e.",0,2011
M2R,Bengali,40,2011
M2R,Berber languages (Kabyle),0,2011
M2R,Bisayan languages,70,2011
M2R,Bosnian,5,2011
M2R,Bulgarian,90,2011
M2R,Burmese,5,2011
M2R,Cantonese,210,2011
M2R,"Chinese, n.o.s.",215,2011
M2R,Creoles,5,2011
M2R,Croatian,15,2011
M2R,Czech,40,2011
M2R,Danish,0,2011
M2R,Dutch,0,2011
M2R,Estonian,5,2011
M2R,Finnish,5,2011
M2R,Flemish,0,2011
M2R,Fukien,0,2011
M2R,German,35,2011
M2R,Greek,65,2011
M2R,Gujarati,70,2011
M2R,Hakka,5,2011
M2R,Hebrew,560,2011
M2R,Hindi,40,2011
M2R,Hungarian,250,2011
M2R,Ilocano,175,2011
M2R,"Indo-Iranian languages, n.i.e.",35,2011
M2R,Italian,185,2011
M2R,Japanese,20,2011
M2R,Khmer (Cambodian),5,2011
M2R,Korean,1000,2011
M2R,Kurdish,5,2011
M2R,Lao,0,2011
M2R,Latvian,30,2011
M2R,Lingala,0,2011
M2R,Lithuanian,40,2011
M2R,Macedonian,15,2011
M2R,Malay,15,2011
M2R,Malayalam,20,2011
M2R,Maltese,0,2011
M2R,Mandarin,215,2011
M2R,Marathi,5,2011
M2R,Nepali,0,2011
M2R,"Niger-Congo languages, n.i.e.",10,2011
M2R,Norwegian,0,2011
M2R,Oromo,0,2011
M2R,Panjabi (Punjabi),25,2011
M2R,Pashto,25,2011
M2R,Persian (Farsi),715,2011
M2R,Polish,140,2011
M2R,Portuguese,80,2011
M2R,Romanian,485,2011
M2R,Rundi (Kirundi),0,2011
M2R,Russian,8245,2011
M2R,Rwanda (Kinyarwanda),0,2011
M2R,"Semitic languages, n.i.e.",15,2011
M2R,Serbian,150,2011
M2R,Serbo-Croatian,5,2011
M2R,Shanghainese,0,2011
M2R,"Sign languages, n.i.e.",5,2011
M2R,Sindhi,15,2011
M2R,Sinhala (Sinhalese),0,2011
M2R,"Sino-Tibetan languages, n.i.e.",0,2011
M2R,"Slavic languages, n.i.e.",5,2011
M2R,Slovak,15,2011
M2R,Slovenian,5,2011
M2R,Somali,5,2011
M2R,Spanish,620,2011
M2R,Swahili,0,2011
M2R,Swedish,0,2011
M2R,"Tagalog (Pilipino, Filipino)",2265,2011
M2R,Taiwanese,20,2011
M2R,Tamil,60,2011
M2R,Telugu,20,2011
M2R,Thai,0,2011
M2R,Tibetan languages,0,2011
M2R,Tigrigna,10,2011
M2R,Turkish,90,2011
M2R,Ukrainian,240,2011
M2R,Urdu,80,2011
M2R,Vietnamese,40,2011
M2R,Yiddish,95,2011
M3A,English,21850,2011
M3A,French,380,2011
M3A,Atikamekw,0,2011
M3A,"Cree, n.o.s.",0,2011
M3A,Dene,0,2011
M3A,Innu/Montagnais,0,2011
M3A,Inuktitut,0,2011
M3A,Mi'kmaq,0,2011
M3A,Ojibway,0,2011
M3A,Oji-Cree,0,2011
M3A,Stoney,0,2011
M3A,"African languages, n.i.e.",0,2011
M3A,Afrikaans,0,2011
M3A,Akan (Twi),15,2011
M3A,Albanian,40,2011
M3A,Amharic,25,2011
M3A,Arabic,625,2011
M3A,Armenian,265,2011
M3A,"Bantu languages, n.i.e.",5,2011
M3A,Bengali,350,2011
M3A,Berber languages (Kabyle),0,2011
M3A,Bisayan languages,10,2011
M3A,Bosnian,5,2011
M3A,Bulgarian,120,2011
M3A,Burmese,0,2011
M3A,Cantonese,420,2011
M3A,"Chinese, n.o.s.",565,2011
M3A,Creoles,30,2011
M3A,Croatian,15,2011
M3A,Czech,15,2011
M3A,Danish,0,2011
M3A,Dutch,0,2011
M3A,Estonian,25,2011
M3A,Finnish,20,2011
M3A,Flemish,0,2011
M3A,Fukien,0,2011
M3A,German,25,2011
M3A,Greek,230,2011
M3A,Gujarati,90,2011
M3A,Hakka,0,2011
M3A,Hebrew,0,2011
M3A,Hindi,100,2011
M3A,Hungarian,130,2011
M3A,Ilocano,10,2011
M3A,"Indo-Iranian languages, n.i.e.",5,2011
M3A,Italian,80,2011
M3A,Japanese,40,2011
M3A,Khmer (Cambodian),0,2011
M3A,Korean,405,2011
M3A,Kurdish,50,2011
M3A,Lao,0,2011
M3A,Latvian,20,2011
M3A,Lingala,0,2011
M3A,Lithuanian,5,2011
M3A,Macedonian,30,2011
M3A,Malay,10,2011
M3A,Malayalam,25,2011
M3A,Maltese,5,2011
M3A,Mandarin,665,2011
M3A,Marathi,10,2011
M3A,Nepali,0,2011
M3A,"Niger-Congo languages, n.i.e.",10,2011
M3A,Norwegian,0,2011
M3A,Oromo,0,2011
M3A,Panjabi (Punjabi),30,2011
M3A,Pashto,35,2011
M3A,Persian (Farsi),865,2011
M3A,Polish,105,2011
M3A,Portuguese,65,2011
M3A,Romanian,645,2011
M3A,Rundi (Kirundi),5,2011
M3A,Russian,340,2011
M3A,Rwanda (Kinyarwanda),5,2011
M3A,"Semitic languages, n.i.e.",15,2011
M3A,Serbian,155,2011
M3A,Serbo-Croatian,20,2011
M3A,Shanghainese,0,2011
M3A,"Sign languages, n.i.e.",0,2011
M3A,Sindhi,20,2011
M3A,Sinhala (Sinhalese),65,2011
M3A,"Sino-Tibetan languages, n.i.e.",0,2011
M3A,"Slavic languages, n.i.e.",0,2011
M3A,Slovak,20,2011
M3A,Slovenian,0,2011
M3A,Somali,20,2011
M3A,Spanish,790,2011
M3A,Swahili,15,2011
M3A,Swedish,0,2011
M3A,"Tagalog (Pilipino, Filipino)",515,2011
M3A,Taiwanese,15,2011
M3A,Tamil,290,2011
M3A,Telugu,25,2011
M3A,Thai,0,2011
M3A,Tibetan languages,5,2011
M3A,Tigrigna,10,2011
M3A,Turkish,145,2011
M3A,Ukrainian,10,2011
M3A,Urdu,405,2011
M3A,Vietnamese,55,2011
M3A,Yiddish,0,2011
M3B,English,9500,2011
M3B,French,60,2011
M3B,Atikamekw,0,2011
M3B,"Cree, n.o.s.",0,2011
M3B,Dene,0,2011
M3B,Innu/Montagnais,0,2011
M3B,Inuktitut,0,2011
M3B,Mi'kmaq,0,2011
M3B,Ojibway,0,2011
M3B,Oji-Cree,0,2011
M3B,Stoney,0,2011
M3B,"African languages, n.i.e.",0,2011
M3B,Afrikaans,0,2011
M3B,Akan (Twi),0,2011
M3B,Albanian,20,2011
M3B,Amharic,0,2011
M3B,Arabic,75,2011
M3B,Armenian,45,2011
M3B,"Bantu languages, n.i.e.",0,2011
M3B,Bengali,20,2011
M3B,Berber languages (Kabyle),0,2011
M3B,Bisayan languages,0,2011
M3B,Bosnian,5,2011
M3B,Bulgarian,20,2011
M3B,Burmese,0,2011
M3B,Cantonese,390,2011
M3B,"Chinese, n.o.s.",595,2011
M3B,Creoles,0,2011
M3B,Croatian,20,2011
M3B,Czech,5,2011
M3B,Danish,0,2011
M3B,Dutch,0,2011
M3B,Estonian,25,2011
M3B,Finnish,0,2011
M3B,Flemish,0,2011
M3B,Fukien,0,2011
M3B,German,30,2011
M3B,Greek,60,2011
M3B,Gujarati,15,2011
M3B,Hakka,0,2011
M3B,Hebrew,10,2011
M3B,Hindi,30,2011
M3B,Hungarian,35,2011
M3B,Ilocano,5,2011
M3B,"Indo-Iranian languages, n.i.e.",0,2011
M3B,Italian,10,2011
M3B,Japanese,40,2011
M3B,Khmer (Cambodian),0,2011
M3B,Korean,280,2011
M3B,Kurdish,5,2011
M3B,Lao,0,2011
M3B,Latvian,10,2011
M3B,Lingala,0,2011
M3B,Lithuanian,0,2011
M3B,Macedonian,5,2011
M3B,Malay,0,2011
M3B,Malayalam,0,2011
M3B,Maltese,0,2011
M3B,Mandarin,440,2011
M3B,Marathi,0,2011
M3B,Nepali,0,2011
M3B,"Niger-Congo languages, n.i.e.",0,2011
M3B,Norwegian,0,2011
M3B,Oromo,0,2011
M3B,Panjabi (Punjabi),15,2011
M3B,Pashto,0,2011
M3B,Persian (Farsi),250,2011
M3B,Polish,10,2011
M3B,Portuguese,30,2011
M3B,Romanian,115,2011
M3B,Rundi (Kirundi),0,2011
M3B,Russian,95,2011
M3B,Rwanda (Kinyarwanda),0,2011
M3B,"Semitic languages, n.i.e.",5,2011
M3B,Serbian,85,2011
M3B,Serbo-Croatian,10,2011
M3B,Shanghainese,0,2011
M3B,"Sign languages, n.i.e.",5,2011
M3B,Sindhi,5,2011
M3B,Sinhala (Sinhalese),5,2011
M3B,"Sino-Tibetan languages, n.i.e.",0,2011
M3B,"Slavic languages, n.i.e.",0,2011
M3B,Slovak,10,2011
M3B,Slovenian,0,2011
M3B,Somali,0,2011
M3B,Spanish,60,2011
M3B,Swahili,0,2011
M3B,Swedish,0,2011
M3B,"Tagalog (Pilipino, Filipino)",30,2011
M3B,Taiwanese,15,2011
M3B,Tamil,35,2011
M3B,Telugu,5,2011
M3B,Thai,5,2011
M3B,Tibetan languages,0,2011
M3B,Tigrigna,0,2011
M3B,Turkish,50,2011
M3B,Ukrainian,5,2011
M3B,Urdu,30,2011
M3B,Vietnamese,5,2011
M3B,Yiddish,0,2011
M3C,English,19645,2011
M3C,French,270,2011
M3C,Atikamekw,0,2011
M3C,"Cree, n.o.s.",0,2011
M3C,Dene,0,2011
M3C,Innu/Montagnais,0,2011
M3C,Inuktitut,0,2011
M3C,Mi'kmaq,0,2011
M3C,Ojibway,0,2011
M3C,Oji-Cree,0,2011
M3C,Stoney,0,2011
M3C,"African languages, n.i.e.",0,2011
M3C,Afrikaans,0,2011
M3C,Akan (Twi),15,2011
M3C,Albanian,130,2011
M3C,Amharic,135,2011
M3C,Arabic,320,2011
M3C,Armenian,100,2011
M3C,"Bantu languages, n.i.e.",10,2011
M3C,Bengali,435,2011
M3C,Berber languages (Kabyle),0,2011
M3C,Bisayan languages,30,2011
M3C,Bosnian,15,2011
M3C,Bulgarian,120,2011
M3C,Burmese,0,2011
M3C,Cantonese,520,2011
M3C,"Chinese, n.o.s.",720,2011
M3C,Creoles,10,2011
M3C,Croatian,30,2011
M3C,Czech,60,2011
M3C,Danish,0,2011
M3C,Dutch,0,2011
M3C,Estonian,30,2011
M3C,Finnish,0,2011
M3C,Flemish,5,2011
M3C,Fukien,10,2011
M3C,German,50,2011
M3C,Greek,450,2011
M3C,Gujarati,965,2011
M3C,Hakka,5,2011
M3C,Hebrew,0,2011
M3C,Hindi,275,2011
M3C,Hungarian,185,2011
M3C,Ilocano,30,2011
M3C,"Indo-Iranian languages, n.i.e.",40,2011
M3C,Italian,15,2011
M3C,Japanese,40,2011
M3C,Khmer (Cambodian),0,2011
M3C,Korean,395,2011
M3C,Kurdish,50,2011
M3C,Lao,0,2011
M3C,Latvian,35,2011
M3C,Lingala,5,2011
M3C,Lithuanian,0,2011
M3C,Macedonian,70,2011
M3C,Malay,5,2011
M3C,Malayalam,15,2011
M3C,Maltese,0,2011
M3C,Mandarin,830,2011
M3C,Marathi,20,2011
M3C,Nepali,15,2011
M3C,"Niger-Congo languages, n.i.e.",15,2011
M3C,Norwegian,0,2011
M3C,Oromo,20,2011
M3C,Panjabi (Punjabi),95,2011
M3C,Pashto,280,2011
M3C,Persian (Farsi),1685,2011
M3C,Polish,100,2011
M3C,Portuguese,45,2011
M3C,Romanian,245,2011
M3C,Rundi (Kirundi),0,2011
M3C,Russian,360,2011
M3C,Rwanda (Kinyarwanda),5,2011
M3C,"Semitic languages, n.i.e.",5,2011
M3C,Serbian,265,2011
M3C,Serbo-Croatian,25,2011
M3C,Shanghainese,15,2011
M3C,"Sign languages, n.i.e.",10,2011
M3C,Sindhi,190,2011
M3C,Sinhala (Sinhalese),35,2011
M3C,"Sino-Tibetan languages, n.i.e.",0,2011
M3C,"Slavic languages, n.i.e.",0,2011
M3C,Slovak,95,2011
M3C,Slovenian,5,2011
M3C,Somali,120,2011
M3C,Spanish,605,2011
M3C,Swahili,25,2011
M3C,Swedish,0,2011
M3C,"Tagalog (Pilipino, Filipino)",810,2011
M3C,Taiwanese,10,2011
M3C,Tamil,955,2011
M3C,Telugu,50,2011
M3C,Thai,5,2011
M3C,Tibetan languages,5,2011
M3C,Tigrigna,55,2011
M3C,Turkish,205,2011
M3C,Ukrainian,20,2011
M3C,Urdu,1335,2011
M3C,Vietnamese,60,2011
M3C,Yiddish,0,2011
M3H,English,22905,2011
M3H,French,130,2011
M3H,Atikamekw,0,2011
M3H,"Cree, n.o.s.",0,2011
M3H,Dene,0,2011
M3H,Innu/Montagnais,0,2011
M3H,Inuktitut,0,2011
M3H,Mi'kmaq,0,2011
M3H,Ojibway,0,2011
M3H,Oji-Cree,0,2011
M3H,Stoney,0,2011
M3H,"African languages, n.i.e.",5,2011
M3H,Afrikaans,5,2011
M3H,Akan (Twi),10,2011
M3H,Albanian,20,2011
M3H,Amharic,5,2011
M3H,Arabic,55,2011
M3H,Armenian,40,2011
M3H,"Bantu languages, n.i.e.",0,2011
M3H,Bengali,30,2011
M3H,Berber languages (Kabyle),0,2011
M3H,Bisayan languages,30,2011
M3H,Bosnian,5,2011
M3H,Bulgarian,145,2011
M3H,Burmese,10,2011
M3H,Cantonese,115,2011
M3H,"Chinese, n.o.s.",160,2011
M3H,Creoles,0,2011
M3H,Croatian,10,2011
M3H,Czech,5,2011
M3H,Danish,0,2011
M3H,Dutch,0,2011
M3H,Estonian,5,2011
M3H,Finnish,0,2011
M3H,Flemish,0,2011
M3H,Fukien,5,2011
M3H,German,15,2011
M3H,Greek,295,2011
M3H,Gujarati,90,2011
M3H,Hakka,0,2011
M3H,Hebrew,260,2011
M3H,Hindi,45,2011
M3H,Hungarian,150,2011
M3H,Ilocano,155,2011
M3H,"Indo-Iranian languages, n.i.e.",5,2011
M3H,Italian,695,2011
M3H,Japanese,15,2011
M3H,Khmer (Cambodian),0,2011
M3H,Korean,275,2011
M3H,Kurdish,20,2011
M3H,Lao,0,2011
M3H,Latvian,5,2011
M3H,Lingala,0,2011
M3H,Lithuanian,15,2011
M3H,Macedonian,10,2011
M3H,Malay,0,2011
M3H,Malayalam,0,2011
M3H,Maltese,0,2011
M3H,Mandarin,160,2011
M3H,Marathi,0,2011
M3H,Nepali,5,2011
M3H,"Niger-Congo languages, n.i.e.",5,2011
M3H,Norwegian,0,2011
M3H,Oromo,0,2011
M3H,Panjabi (Punjabi),30,2011
M3H,Pashto,0,2011
M3H,Persian (Farsi),180,2011
M3H,Polish,85,2011
M3H,Portuguese,135,2011
M3H,Romanian,205,2011
M3H,Rundi (Kirundi),0,2011
M3H,Russian,2185,2011
M3H,Rwanda (Kinyarwanda),5,2011
M3H,"Semitic languages, n.i.e.",5,2011
M3H,Serbian,90,2011
M3H,Serbo-Croatian,15,2011
M3H,Shanghainese,5,2011
M3H,"Sign languages, n.i.e.",5,2011
M3H,Sindhi,0,2011
M3H,Sinhala (Sinhalese),5,2011
M3H,"Sino-Tibetan languages, n.i.e.",0,2011
M3H,"Slavic languages, n.i.e.",5,2011
M3H,Slovak,5,2011
M3H,Slovenian,0,2011
M3H,Somali,5,2011
M3H,Spanish,525,2011
M3H,Swahili,5,2011
M3H,Swedish,0,2011
M3H,"Tagalog (Pilipino, Filipino)",1615,2011
M3H,Taiwanese,0,2011
M3H,Tamil,40,2011
M3H,Telugu,5,2011
M3H,Thai,0,2011
M3H,Tibetan languages,30,2011
M3H,Tigrigna,5,2011
M3H,Turkish,255,2011
M3H,Ukrainian,50,2011
M3H,Urdu,30,2011
M3H,Vietnamese,75,2011
M3H,Yiddish,85,2011
M3J,English,13110,2011
M3J,French,100,2011
M3J,Atikamekw,0,2011
M3J,"Cree, n.o.s.",0,2011
M3J,Dene,0,2011
M3J,Innu/Montagnais,0,2011
M3J,Inuktitut,0,2011
M3J,Mi'kmaq,0,2011
M3J,Ojibway,5,2011
M3J,Oji-Cree,0,2011
M3J,Stoney,0,2011
M3J,"African languages, n.i.e.",20,2011
M3J,Afrikaans,10,2011
M3J,Akan (Twi),60,2011
M3J,Albanian,55,2011
M3J,Amharic,20,2011
M3J,Arabic,180,2011
M3J,Armenian,50,2011
M3J,"Bantu languages, n.i.e.",70,2011
M3J,Bengali,150,2011
M3J,Berber languages (Kabyle),0,2011
M3J,Bisayan languages,15,2011
M3J,Bosnian,0,2011
M3J,Bulgarian,5,2011
M3J,Burmese,10,2011
M3J,Cantonese,335,2011
M3J,"Chinese, n.o.s.",575,2011
M3J,Creoles,40,2011
M3J,Croatian,30,2011
M3J,Czech,5,2011
M3J,Danish,0,2011
M3J,Dutch,0,2011
M3J,Estonian,0,2011
M3J,Finnish,0,2011
M3J,Flemish,0,2011
M3J,Fukien,5,2011
M3J,German,10,2011
M3J,Greek,60,2011
M3J,Gujarati,210,2011
M3J,Hakka,0,2011
M3J,Hebrew,10,2011
M3J,Hindi,145,2011
M3J,Hungarian,70,2011
M3J,Ilocano,25,2011
M3J,"Indo-Iranian languages, n.i.e.",0,2011
M3J,Italian,1345,2011
M3J,Japanese,10,2011
M3J,Khmer (Cambodian),30,2011
M3J,Korean,170,2011
M3J,Kurdish,25,2011
M3J,Lao,0,2011
M3J,Latvian,0,2011
M3J,Lingala,0,2011
M3J,Lithuanian,0,2011
M3J,Macedonian,10,2011
M3J,Malay,5,2011
M3J,Malayalam,20,2011
M3J,Maltese,0,2011
M3J,Mandarin,360,2011
M3J,Marathi,5,2011
M3J,Nepali,10,2011
M3J,"Niger-Congo languages, n.i.e.",50,2011
M3J,Norwegian,0,2011
M3J,Oromo,5,2011
M3J,Panjabi (Punjabi),200,2011
M3J,Pashto,30,2011
M3J,Persian (Farsi),270,2011
M3J,Polish,70,2011
M3J,Portuguese,140,2011
M3J,Romanian,45,2011
M3J,Rundi (Kirundi),5,2011
M3J,Russian,285,2011
M3J,Rwanda (Kinyarwanda),0,2011
M3J,"Semitic languages, n.i.e.",20,2011
M3J,Serbian,15,2011
M3J,Serbo-Croatian,5,2011
M3J,Shanghainese,0,2011
M3J,"Sign languages, n.i.e.",5,2011
M3J,Sindhi,0,2011
M3J,Sinhala (Sinhalese),65,2011
M3J,"Sino-Tibetan languages, n.i.e.",10,2011
M3J,"Slavic languages, n.i.e.",0,2011
M3J,Slovak,5,2011
M3J,Slovenian,0,2011
M3J,Somali,95,2011
M3J,Spanish,840,2011
M3J,Swahili,20,2011
M3J,Swedish,5,2011
M3J,"Tagalog (Pilipino, Filipino)",430,2011
M3J,Taiwanese,5,2011
M3J,Tamil,980,2011
M3J,Telugu,40,2011
M3J,Thai,0,2011
M3J,Tibetan languages,5,2011
M3J,Tigrigna,30,2011
M3J,Turkish,455,2011
M3J,Ukrainian,10,2011
M3J,Urdu,400,2011
M3J,Vietnamese,690,2011
M3J,Yiddish,0,2011
M3K,English,3410,2011
M3K,French,15,2011
M3K,Atikamekw,0,2011
M3K,"Cree, n.o.s.",0,2011
M3K,Dene,0,2011
M3K,Innu/Montagnais,0,2011
M3K,Inuktitut,0,2011
M3K,Mi'kmaq,0,2011
M3K,Ojibway,0,2011
M3K,Oji-Cree,0,2011
M3K,Stoney,0,2011
M3K,"African languages, n.i.e.",0,2011
M3K,Afrikaans,0,2011
M3K,Akan (Twi),0,2011
M3K,Albanian,20,2011
M3K,Amharic,5,2011
M3K,Arabic,30,2011
M3K,Armenian,0,2011
M3K,"Bantu languages, n.i.e.",0,2011
M3K,Bengali,5,2011
M3K,Berber languages (Kabyle),0,2011
M3K,Bisayan languages,10,2011
M3K,Bosnian,0,2011
M3K,Bulgarian,5,2011
M3K,Burmese,0,2011
M3K,Cantonese,30,2011
M3K,"Chinese, n.o.s.",15,2011
M3K,Creoles,0,2011
M3K,Croatian,25,2011
M3K,Czech,0,2011
M3K,Danish,0,2011
M3K,Dutch,0,2011
M3K,Estonian,0,2011
M3K,Finnish,0,2011
M3K,Flemish,0,2011
M3K,Fukien,0,2011
M3K,German,5,2011
M3K,Greek,30,2011
M3K,Gujarati,5,2011
M3K,Hakka,0,2011
M3K,Hebrew,0,2011
M3K,Hindi,5,2011
M3K,Hungarian,75,2011
M3K,Ilocano,15,2011
M3K,"Indo-Iranian languages, n.i.e.",0,2011
M3K,Italian,790,2011
M3K,Japanese,0,2011
M3K,Khmer (Cambodian),0,2011
M3K,Korean,0,2011
M3K,Kurdish,15,2011
M3K,Lao,10,2011
M3K,Latvian,0,2011
M3K,Lingala,0,2011
M3K,Lithuanian,0,2011
M3K,Macedonian,0,2011
M3K,Malay,0,2011
M3K,Malayalam,0,2011
M3K,Maltese,0,2011
M3K,Mandarin,5,2011
M3K,Marathi,0,2011
M3K,Nepali,0,2011
M3K,"Niger-Congo languages, n.i.e.",0,2011
M3K,Norwegian,0,2011
M3K,Oromo,0,2011
M3K,Panjabi (Punjabi),15,2011
M3K,Pashto,0,2011
M3K,Persian (Farsi),5,2011
M3K,Polish,10,2011
M3K,Portuguese,125,2011
M3K,Romanian,15,2011
M3K,Rundi (Kirundi),0,2011
M3K,Russian,15,2011
M3K,Rwanda (Kinyarwanda),0,2011
M3K,"Semitic languages, n.i.e.",0,2011
M3K,Serbian,0,2011
M3K,Serbo-Croatian,0,2011
M3K,Shanghainese,0,2011
M3K,"Sign languages, n.i.e.",0,2011
M3K,Sindhi,0,2011
M3K,Sinhala (Sinhalese),0,2011
M3K,"Sino-Tibetan languages, n.i.e.",0,2011
M3K,"Slavic languages, n.i.e.",0,2011
M3K,Slovak,0,2011
M3K,Slovenian,0,2011
M3K,Somali,0,2011
M3K,Spanish,285,2011
M3K,Swahili,0,2011
M3K,Swedish,0,2011
M3K,"Tagalog (Pilipino, Filipino)",180,2011
M3K,Taiwanese,0,2011
M3K,Tamil,5,2011
M3K,Telugu,0,2011
M3K,Thai,0,2011
M3K,Tibetan languages,0,2011
M3K,Tigrigna,0,2011
M3K,Turkish,100,2011
M3K,Ukrainian,0,2011
M3K,Urdu,0,2011
M3K,Vietnamese,85,2011
M3K,Yiddish,0,2011
M3L,English,9460,2011
M3L,French,50,2011
M3L,Atikamekw,0,2011
M3L,"Cree, n.o.s.",0,2011
M3L,Dene,0,2011
M3L,Innu/Montagnais,0,2011
M3L,Inuktitut,0,2011
M3L,Mi'kmaq,0,2011
M3L,Ojibway,0,2011
M3L,Oji-Cree,0,2011
M3L,Stoney,0,2011
M3L,"African languages, n.i.e.",10,2011
M3L,Afrikaans,0,2011
M3L,Akan (Twi),125,2011
M3L,Albanian,10,2011
M3L,Amharic,15,2011
M3L,Arabic,45,2011
M3L,Armenian,0,2011
M3L,"Bantu languages, n.i.e.",10,2011
M3L,Bengali,45,2011
M3L,Berber languages (Kabyle),0,2011
M3L,Bisayan languages,5,2011
M3L,Bosnian,0,2011
M3L,Bulgarian,0,2011
M3L,Burmese,0,2011
M3L,Cantonese,340,2011
M3L,"Chinese, n.o.s.",185,2011
M3L,Creoles,65,2011
M3L,Croatian,15,2011
M3L,Czech,5,2011
M3L,Danish,0,2011
M3L,Dutch,0,2011
M3L,Estonian,0,2011
M3L,Finnish,0,2011
M3L,Flemish,0,2011
M3L,Fukien,0,2011
M3L,German,10,2011
M3L,Greek,30,2011
M3L,Gujarati,30,2011
M3L,Hakka,0,2011
M3L,Hebrew,0,2011
M3L,Hindi,20,2011
M3L,Hungarian,15,2011
M3L,Ilocano,40,2011
M3L,"Indo-Iranian languages, n.i.e.",0,2011
M3L,Italian,1805,2011
M3L,Japanese,5,2011
M3L,Khmer (Cambodian),65,2011
M3L,Korean,20,2011
M3L,Kurdish,0,2011
M3L,Lao,10,2011
M3L,Latvian,0,2011
M3L,Lingala,0,2011
M3L,Lithuanian,0,2011
M3L,Macedonian,20,2011
M3L,Malay,0,2011
M3L,Malayalam,5,2011
M3L,Maltese,5,2011
M3L,Mandarin,30,2011
M3L,Marathi,0,2011
M3L,Nepali,5,2011
M3L,"Niger-Congo languages, n.i.e.",40,2011
M3L,Norwegian,0,2011
M3L,Oromo,0,2011
M3L,Panjabi (Punjabi),80,2011
M3L,Pashto,15,2011
M3L,Persian (Farsi),55,2011
M3L,Polish,20,2011
M3L,Portuguese,155,2011
M3L,Romanian,15,2011
M3L,Rundi (Kirundi),0,2011
M3L,Russian,40,2011
M3L,Rwanda (Kinyarwanda),5,2011
M3L,"Semitic languages, n.i.e.",15,2011
M3L,Serbian,0,2011
M3L,Serbo-Croatian,0,2011
M3L,Shanghainese,0,2011
M3L,"Sign languages, n.i.e.",5,2011
M3L,Sindhi,0,2011
M3L,Sinhala (Sinhalese),0,2011
M3L,"Sino-Tibetan languages, n.i.e.",0,2011
M3L,"Slavic languages, n.i.e.",0,2011
M3L,Slovak,10,2011
M3L,Slovenian,0,2011
M3L,Somali,95,2011
M3L,Spanish,1735,2011
M3L,Swahili,35,2011
M3L,Swedish,0,2011
M3L,"Tagalog (Pilipino, Filipino)",255,2011
M3L,Taiwanese,0,2011
M3L,Tamil,130,2011
M3L,Telugu,0,2011
M3L,Thai,5,2011
M3L,Tibetan languages,0,2011
M3L,Tigrigna,10,2011
